r,r1,r2,r3,r4,r5,r6,r7,r8,n1,n2,n3,n4,n5,n6,n7,n8
100.2012024048096,7.378179886291594,8.840287858906477,10.313669168724223,11.78705047854197,13.260431788359714,14.73381309817746,16.207194407995207,17.680575717812953,0.0015302674369147167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.97795591182364,7.440089160211205,8.908368262058326,10.393096305734716,11.877824349411101,13.362552393087489,14.847280436763876,16.332008480440265,17.816736524116653,0.0022157514838254196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.75470941883766,7.502192107183735,8.976430220157518,10.472501923517102,11.96857362687669,13.464645330236275,14.960717033595863,16.45678873695545,17.952860440315035,0.002918789298236781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.5314629258517,14.031659513633869,8.428552705925508,9.833311490246425,11.238070274567344,12.642829058888262,14.047587843209179,15.452346627530098,16.857105411851016,0.997732232785715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.30821643286572,14.14131686541222,8.492085673090811,9.907433285272612,11.322780897454413,12.738128509636216,14.153476121818017,15.56882373399982,16.984171346181622,0.9982817992836326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.08496993987976,14.251102067153466,8.55560646406917,9.981540874747365,11.40747528542556,12.833409696103756,14.25934410678195,15.685278517460144,17.11121292813834,0.9988439805412137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.86172344689378,14.361019291230964,8.619114681491697,10.055633795073646,11.492152908655596,12.928672022237546,14.365191135819494,15.801710249401445,17.238229362983393,0.9994191731179783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.63847695390781,14.471024240261343,8.682614544156806,10.12971696818294,11.576819392209076,13.02392181623521,14.471024240261343,15.918126664287477,17.365229088313612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.41523046092183,14.577428830263266,8.74645729815796,10.204200181184284,11.661943064210611,13.11968594723694,14.577428830263266,16.035171713289593,17.49291459631592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.19198396793587,14.683833420265188,8.810300052159112,10.278683394185633,11.74706673621215,13.215450078238668,14.683833420265188,16.152216762291705,17.620600104318225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.96873747494989,14.790238010267108,8.874142806160265,10.353166607186976,11.832190408213688,13.311214209240397,14.790238010267108,16.26926181129382,17.74828561232053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.74549098196393,14.89664260026903,8.937985560161419,10.427649820188321,11.917314080215224,13.406978340242128,14.89664260026903,16.386306860295935,17.875971120322838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.52224448897795,15.003047190270951,9.001828314162571,10.502133033189667,12.00243775221676,13.502742471243856,15.003047190270951,16.503351909298047,18.003656628325142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.29899799599198,15.109451780272874,9.065671068163724,10.576616246191012,12.0875614242183,13.598506602245587,15.109451780272874,16.620396958300162,18.131342136327447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.075751503006,15.215856370274796,9.129513822164878,10.651099459192357,12.172685096219835,13.694270733247315,15.215856370274796,16.737442007302274,18.259027644329755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.85250501002004,15.322260960276719,9.193356576166032,10.725582672193703,12.257808768221375,13.790034864249046,15.322260960276719,16.85448705630439,18.386713152332064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.62925851703406,15.42866555027864,9.257199330167182,10.800065885195046,12.342932440222912,13.885798995250775,15.42866555027864,16.9715321053065,18.514398660334365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.4060120240481,15.535070140280562,9.321042084168337,10.874549098196393,12.428056112224448,13.981563126252503,15.535070140280562,17.088577154308616,18.642084168336673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.18276553106212,15.641474730282482,9.384884838169489,10.949032311197737,12.513179784225986,14.077327257254233,15.641474730282482,17.205622203310732,18.769769676338978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.95951903807615,15.747879320284405,9.448727592170643,11.023515524199082,12.598303456227523,14.173091388255964,15.747879320284405,17.322667252312844,18.897455184341286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.73627254509017,15.854283910286323,9.512570346171795,11.097998737200427,12.68342712822906,14.268855519257691,15.854283910286323,17.43971230131496,19.02514069234359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.5130260521042,15.960688500288246,9.576413100172948,11.172481950201771,12.768550800230598,14.36461965025942,15.960688500288246,17.55675735031707,19.152826200345896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.28977955911823,16.067093090290168,9.640255854174102,11.246965163203116,12.853674472232134,14.460383781261152,16.067093090290168,17.673802399319186,19.280511708348204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.06653306613225,16.17349768029209,9.704098608175254,11.321448376204463,12.93879814423367,14.55614791226288,16.17349768029209,17.790847448321298,19.40819721635051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.84328657314629,16.279902270294013,9.767941362176407,11.395931589205809,13.023921816235209,14.65191204326461,16.279902270294013,17.907892497323413,19.535882724352813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.62004008016031,16.38630686029593,9.831784116177559,11.470414802207154,13.109045488236745,14.74767617426634,16.38630686029593,18.024937546325525,19.663568232355118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.39679358717434,16.492711450297854,9.895626870178713,11.5448980152085,13.194169160238285,14.843440305268071,16.492711450297854,18.14198259532764,19.791253740357426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.17354709418836,16.599116040299776,9.959469624179865,11.619381228209843,13.27929283223982,14.939204436269799,16.599116040299776,18.259027644329755,19.91893924835973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.9503006012024,16.7055206303017,10.023312378181018,11.69386444121119,13.364416504241358,15.034968567271529,16.7055206303017,18.376072693331867,20.046624756362036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.72705410821642,16.81192522030362,10.087155132182172,11.768347654212533,13.449540176242897,15.130732698273256,16.81192522030362,18.493117742333983,20.174310264364344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.50380761523046,16.918329810305544,10.150997886183324,11.842830867213879,13.534663848244433,15.226496829274987,16.918329810305544,18.610162791336098,20.30199577236665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.28056112224448,17.024734400307462,10.214840640184478,11.917314080215224,13.61978752024597,15.322260960276717,17.024734400307462,18.72720784033821,20.429681280368957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.05731462925851,17.131138990309385,10.278683394185633,11.99179729321657,13.70491119224751,15.418025091278446,17.131138990309385,18.84425288934032,20.557366788371265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.83406813627253,17.236959927600353,10.346436621350177,12.065871949320247,13.789567942080282,15.513263934840317,17.236959927600353,18.960655920360388,20.684351913120423,1.0,0.00041196986087472604,0.0,0.0,0.0,0.0,0.0,0.0
126.61082164328657,17.342453920541274,10.416380375660033,12.139717744378892,13.87396313643302,15.608208528487147,17.342453920541274,19.0766993125954,20.81094470464953,1.0,0.0010482967967168897,0.0,0.0,0.0,0.0,0.0,0.0
127.38757515030059,17.44791146469709,10.486568336830087,12.213538025287962,13.958329171757672,15.70312031822738,17.44791146469709,19.1927026111668,20.937493757636506,1.0,0.0017023487355388373,0.0,0.0,0.0,0.0,0.0,0.0
128.16432865731463,17.553331155764514,10.557009913692372,12.287331809035159,14.04266492461161,15.797998040188064,17.553331155764514,19.308664271340966,21.063997386917418,1.0,0.0023747838336895554,0.0,0.0,0.0,0.0,0.0,0.0
128.94108216432866,17.658711573738124,10.627714620283228,12.361098101616689,14.1269692589905,15.892840416364312,17.658711573738124,19.424582731111936,21.19045388848575,1.0,0.0030662557971925628,0.0,0.0,0.0,0.0,0.0,0.0
129.71783567134267,17.764051188306773,10.698692709687275,12.434835831814743,14.21124095064542,15.987646069476096,17.764051188306773,19.540456307137454,21.31686142596813,1.0,0.003777478860388205,0.0,0.0,0.0,0.0,0.0,0.0
130.4945891783567,16.52265650118011,19.79279062044997,11.565859550826078,13.218125200944087,14.870390851062098,16.52265650118011,18.17492215129812,19.827187801416134,1.0,0.9965303015928759,0.0,0.0,0.0,0.0,0.0,0.0
131.27134268537074,16.620386280760552,19.914754604275036,11.634270396532386,13.296309024608442,14.958347652684498,16.620386280760552,18.282424908836607,19.94446353691266,1.0,0.9970208341194395,0.0,0.0,0.0,0.0,0.0,0.0
132.04809619238478,16.718093504793377,20.036869710269173,11.702665453355362,13.3744748038347,15.046284154314037,16.718093504793377,18.389902855272712,20.06171220575205,1.0,0.9975233922979159,0.0,0.0,0.0,0.0,0.0,0.0
132.82484969939878,16.815777437348657,20.159140869162783,11.77104420614406,13.452621949878925,15.134199693613791,16.815777437348657,18.49735518108352,20.178932924818387,1.0,0.9980383446707175,0.0,0.0,0.0,0.0,0.0,0.0
133.60160320641282,16.91343732335434,20.28157313993875,11.839406126348038,13.530749858683471,15.222093591018906,16.91343732335434,18.604781055689774,20.296124788025207,1.0,0.9985660663561705,0.0,0.0,0.0,0.0,0.0,0.0
134.37835671342685,17.011072331721632,20.40417209089191,11.907750632205142,13.608857865377306,15.309965098549469,17.011072331721632,18.712179564893795,20.413286798065958,1.0,0.9991069828916617,0.0,0.0,0.0,0.0,0.0,0.0
135.15511022044086,17.108681620941887,20.526943360130208,11.97607713465932,13.68694529675351,15.397813458847699,17.108681620941887,18.819549783036077,20.530417945130264,1.0,0.9996615183373917,0.0,0.0,0.0,0.0,0.0,0.0
135.9318637274549,17.20656502879176,20.64787803455011,12.04459552015423,13.765252023033407,15.485908525912585,17.20656502879176,18.927221531670934,20.64787803455011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136.70861723446893,17.304888257527715,20.765865909033256,12.1134217802694,13.84391060602217,15.57439943177494,17.304888257527715,19.035377083280483,20.765865909033256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137.48537074148297,17.403211486263665,20.8838537835164,12.182248040384566,13.922569189010934,15.6628903376373,17.403211486263665,19.143532634890033,20.8838537835164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138.26212424849697,17.501534714999618,21.00184165799954,12.251074300499733,14.001227771999693,15.751381243499655,17.501534714999618,19.251688186499578,21.00184165799954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139.038877755511,17.59985794373557,21.119829532482687,12.319900560614899,14.079886354988457,15.839872149362014,17.59985794373557,19.359843738109127,21.119829532482687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139.81563126252505,17.698181172471525,21.23781740696583,12.388726820730067,14.15854493797722,15.928363055224372,17.698181172471525,19.467999289718676,21.23781740696583,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140.59238476953908,17.79650440120748,21.355805281448973,12.457553080845235,14.237203520965982,16.01685396108673,17.79650440120748,19.57615484132823,21.355805281448973,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141.3691382765531,17.89482762994343,21.473793155932114,12.5263793409604,14.315862103954743,16.105344866949086,17.89482762994343,19.68431039293777,21.473793155932114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142.14589178356712,17.993150858679382,21.59178103041526,12.595205601075568,14.394520686943507,16.193835772811443,17.993150858679382,19.79246594454732,21.59178103041526,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142.92264529058116,18.091474087415335,21.709768904898404,12.664031861190736,14.473179269932269,16.2823266786738,18.091474087415335,19.90062149615687,21.709768904898404,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143.6993987975952,18.18979731615129,21.82775677938155,12.732858121305904,14.55183785292103,16.370817584536162,18.18979731615129,20.00877704776642,21.82775677938155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144.4761523046092,18.288120544887242,21.94574465386469,12.801684381421069,14.630496435909793,16.459308490398517,18.288120544887242,20.116932599375964,21.94574465386469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145.25290581162324,18.38619600180017,22.063435202160207,12.872294598662004,14.708956801440136,16.54757640162015,18.38619600180017,20.224815601980186,22.063435202160207,1.0,1.0,0.00015208594547882486,0.0,0.0,0.0,0.0,0.0
146.02965931863727,18.483524087532437,22.180228905038923,12.948285888403714,14.786819270025948,16.635171678779194,18.483524087532437,20.331876496285684,22.180228905038923,1.0,1.0,0.0007589019036250385,0.0,0.0,0.0,0.0,0.0
146.8064128256513,18.58081368523354,22.29697642228025,13.024554291969803,14.864650948186833,16.722732316710186,18.58081368523354,20.438895053756895,22.29697642228025,1.0,1.0,0.0013827406370428674,0.0,0.0,0.0,0.0,0.0
147.58316633266531,18.678063344995575,22.41367601399469,13.101110248697173,14.94245067599646,16.810257010496017,18.678063344995575,20.54586967949513,22.41367601399469,1.0,1.0,0.0020242162240904846,0.0,0.0,0.0,0.0,0.0
148.35991983967935,18.77527156718469,22.530325880621625,13.177964555949588,15.02021725374775,16.89774441046622,18.77527156718469,20.652798723903157,22.530325880621625,1.0,1.0,0.0026839603353562298,0.0,0.0,0.0,0.0,0.0
149.13667334669339,18.872436732117215,22.64692407854066,13.255128875449419,15.097949385693774,16.985193058905494,18.872436732117215,20.759680405328936,22.64692407854066,1.0,1.0,0.0033626638829289133,0.0,0.0,0.0,0.0,0.0
149.9134268537074,18.969557202177125,22.763468642612544,13.332614998032097,15.175645761741698,17.07260148195941,18.969557202177125,20.866512922394833,22.763468642612544,1.0,1.0,0.004061014779280385,0.0,0.0,0.0,0.0,0.0
150.69018036072143,19.06643600185101,22.879723202221214,13.410278657903666,15.254711290971276,17.15979240166591,19.06643600185101,20.973079602036115,22.879723202221214,1.0,1.0,0.004778288821388543,0.00010243717613986304,0.0,0.0,0.0,0.0
151.46693386773546,17.618308219904772,21.141969863885723,24.615114684421094,14.094646575923818,15.856477397914293,17.618308219904772,19.38013904189525,21.141969863885723,1.0,1.0,0.9959038694444553,0.0,0.0,0.0,0.0,0.0
152.2436873747495,17.70800784797991,21.249609417575893,24.746030869294113,14.16640627838393,15.937207063181921,17.70800784797991,19.478808632777902,21.249609417575893,1.0,1.0,0.9963551503876806,0.0,0.0,0.0,0.0,0.0
153.0204408817635,17.797685011673185,21.357222014007824,24.877108797716563,14.238148009338547,16.017916510505867,17.797685011673185,19.577453512840503,21.357222014007824,1.0,1.0,0.996817385551637,0.0,0.0,0.0,0.0,0.0
153.79719438877754,17.887338969876517,21.46480676385182,25.008353805666623,14.309871175901213,16.098605072888866,17.887338969876517,19.676072866864168,21.46480676385182,1.0,1.0,0.9972909208321178,0.0,0.0,0.0,0.0,0.0
154.57394789579158,17.976968956573064,21.572362747887677,25.1397714084655,14.381575165258452,16.179272060915757,17.976968956573064,19.77466585223037,21.572362747887677,1.0,1.0,0.9977761124084938,0.0,0.0,0.0,0.0,0.0
155.3507014028056,18.0665741799906,21.679889015988717,25.2713673068733,14.45325934399248,16.259916761991537,18.0665741799906,19.87323159798966,21.679889015988717,1.0,1.0,0.9982733270770027,0.0,0.0,0.0,0.0,0.0
156.12745490981962,18.156153811186588,21.787384573423907,25.40314746927615,14.524923048949272,16.34053843006793,18.156153811186588,19.97176919230525,21.787384573423907,1.0,1.0,0.9987829497255599,0.0,0.0,0.0,0.0,0.0
156.90420841683365,18.245706993674116,21.89484839240894,25.535118062379993,14.596565594939294,16.421136294306702,18.245706993674116,20.07027769304153,21.89484839240894,1.0,1.0,0.9993053764242542,0.0,0.0,0.0,0.0,0.0
157.6809619238477,18.335232829288696,22.00227939514643,25.66728555296909,14.668186263430954,16.501709546359823,18.335232829288696,20.16875611221756,22.00227939514643,1.0,1.0,0.9998410236374589,0.0,0.0,0.0,0.0,0.0
158.45771543086173,18.42531574777462,22.110378897329543,25.795442046884467,14.740252598219694,16.582784172997158,18.42531574777462,20.267847322552083,22.110378897329543,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
159.23446893787573,18.51563592300881,22.21876310761057,25.92189029221233,14.812508738407045,16.664072330707928,18.51563592300881,20.36719951530969,22.21876310761057,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
160.01122244488977,18.605956098242995,22.327147317891598,26.048338537540197,14.884764878594398,16.745360488418697,18.605956098242995,20.466551708067296,22.327147317891598,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
160.7879759519038,18.69627627347719,22.43553152817262,26.17478678286806,14.957021018781749,16.82664864612947,18.69627627347719,20.565903900824903,22.43553152817262,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
161.56472945891784,18.786596448711375,22.543915738453652,26.301235028195926,15.029277158969101,16.90793680384024,18.786596448711375,20.665256093582514,22.543915738453652,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
162.34148296593185,18.876916623945565,22.652299948734676,26.42768327352379,15.10153329915645,16.989224961551006,18.876916623945565,20.76460828634012,22.652299948734676,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
163.11823647294588,18.967236799179755,22.760684159015703,26.554131518851655,15.173789439343802,17.07051311926178,18.967236799179755,20.863960479097727,22.760684159015703,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
163.89498997995992,19.057476006514726,22.868971207817673,26.680466409120616,15.24667712914502,17.151728405863253,19.057476006514726,20.9632236071662,22.868971207817673,1.0,1.0,1.0,4.567262297751547e-05,0.0,0.0,0.0,0.0
164.67174348697395,19.146775830729144,22.97613099687497,26.805486163020802,15.326892007286613,17.23209824765623,19.146775830729144,21.06145341380206,22.97613099687497,1.0,1.0,1.0,0.0006183379637277182,0.0,0.0,0.0,0.0
165.44849699398796,19.23603830646371,23.08324596775645,26.930453629049193,15.407398203570995,17.312434475817337,19.23603830646371,21.15964213711008,23.08324596775645,1.0,1.0,1.0,0.0012065607080972375,0.0,0.0,0.0,0.0
166.225250501002,19.325262067514817,23.19031448101778,27.05536689452074,15.488206374386415,17.392735860763334,19.325262067514817,21.257788274266296,23.19031448101778,1.0,1.0,1.0,0.001810888791362228,0.0,0.0,0.0,0.0
167.00200400801603,19.414445724073154,23.297334868887788,27.18022401370242,15.56932736024539,17.47300115166584,19.414445724073154,21.355890296480474,23.297334868887788,1.0,1.0,1.0,0.0024318735082423017,0.0,0.0,0.0,0.0
167.77875751503004,19.503568767877816,23.404282521453382,27.304996275028945,15.650755548755939,17.553377467917148,19.503568767877816,21.4539256446656,23.404282521453382,1.0,1.0,1.0,0.003069985230893802,9.432850702151232e-06,0.0,0.0,0.0
168.55551102204407,19.59149978297987,23.509799739575843,27.428099696171817,15.731463316905677,17.642699202577305,19.59149978297987,21.550649761277853,23.509799739575843,1.0,1.0,1.0,0.0037173960114834487,0.0005869551143247846,0.0,0.0,0.0
169.3322645290581,19.679344826977346,23.615213792372817,27.551082757768285,15.812471751858872,17.732313471055534,19.679344826977346,21.64727930967508,23.615213792372817,1.0,1.0,1.0,0.004382506816386306,0.001180206791531737,0.0,0.0,0.0
170.10901803607214,19.76710078736655,23.72052094483986,27.67394110231317,15.893791549497113,17.82223105374581,19.76710078736655,21.743810866103207,23.72052094483986,1.0,1.0,1.0,0.005065924972105167,0.0017897496259297017,0.0,0.0,0.0
170.88577154308615,19.85429239338163,23.825150872057957,27.796009350734288,15.97499346415741,17.911975401601477,19.85847755637561,21.839721632719794,23.825150872057957,1.0,1.0,1.0,0.00576446818388158,0.002412702318348083,0.00021079386316356848,0.0,0.0
171.6625250501002,18.26956651041102,21.923479812493223,25.570318434364705,29.166980949104936,16.44260985936992,18.26956651041102,20.096523161452122,21.923479812493223,1.0,1.0,0.9994468020897177,0.9955988646805028,0.0,0.0,0.0,0.0
172.43927855711422,18.350918804584417,22.0211025655013,25.690467802127465,29.30293040564646,16.515826924125975,18.350918804584417,20.186010685042863,22.0211025655013,1.0,1.0,0.9999362800071339,0.9960124829230631,0.0,0.0,0.0,0.0
173.21603206412826,18.432824271686115,22.11938912602334,25.805953980360563,29.44000274497654,16.589541844517505,18.432824271686115,20.276106698854726,22.11938912602334,1.0,1.0,1.0,0.9964386839919916,0.0,0.0,0.0,0.0
173.99278557114226,18.514794411700713,22.217753294040854,25.920712176380995,29.577389159876702,16.66331497053064,18.514794411700713,20.36627385287078,22.217753294040854,1.0,1.0,1.0,0.9968753434540442,0.0,0.0,0.0,0.0
174.7695390781563,18.596742137804934,22.316090565365926,26.03543899292691,29.71495040327778,16.737067924024444,18.596742137804934,20.45641635158543,22.316090565365926,1.0,1.0,1.0,0.9973223120940404,0.0,0.0,0.0,0.0
175.54629258517033,18.678666730784517,22.41440007694142,26.150133423098325,29.852692085051082,16.810800057706064,18.678666730784517,20.54653340386297,22.41440007694142,1.0,1.0,1.0,0.9977799081779836,0.0,0.0,0.0,0.0
176.32304609218437,18.760567442686995,22.51268093122439,26.26479441976179,29.990620039225792,16.884510698418293,18.760567442686995,20.636624186955693,22.51268093122439,1.0,1.0,1.0,0.9982484625562562,0.0,0.0,0.0,0.0
177.09979959919838,18.842443515648196,22.610932218777833,26.37942092190747,30.12874017714244,16.958199164083375,18.842443515648196,20.726687867213013,22.610932218777833,1.0,1.0,1.0,0.9987283066631756,0.0,0.0,0.0,0.0
177.8765531062124,18.924294142039358,22.709152970447228,26.494011798855098,30.26705879830542,17.03186472783542,18.924294142039358,20.816723556243293,22.709152970447228,1.0,1.0,1.0,0.9992197972571067,0.0,0.0,0.0,0.0
178.65330661322645,19.006118520190036,22.807342224228044,26.608565928266053,30.405582155744135,17.105506668171035,19.006118520190036,20.90673037220904,22.807342224228044,1.0,1.0,1.0,0.9997232814425354,0.0,0.0,0.0,0.0
179.43006012024048,19.08830426811069,22.90596512173283,26.723625975354967,30.541286828977107,17.17947384129962,19.08830426811069,20.99713469492176,22.90596512173283,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
180.2068136272545,19.17093761992069,23.005125143904827,26.839312667888965,30.673500191873103,17.253843857928622,19.17093761992069,21.08803138191276,23.005125143904827,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
180.98356713426853,19.253570971730696,23.10428516607683,26.954999360422974,30.805713554769113,17.328213874557623,19.253570971730696,21.178928068903765,23.10428516607683,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
181.76032064128256,19.336204323540695,23.203445188248836,27.07068605295698,30.93792691766512,17.40258389118663,19.336204323540695,21.269824755894767,23.203445188248836,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
182.53707414829657,19.418837675350698,23.30260521042084,27.186372745490978,31.070140280561116,17.476953907815627,19.418837675350698,21.36072144288577,23.30260521042084,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
183.3138276553106,19.501471027160704,23.401765232592844,27.302059438024983,31.20235364345712,17.551323924444635,19.501471027160704,21.451618129876774,23.401765232592844,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
184.09058116232464,19.58310849934425,23.4997301992131,27.41635189908195,31.3329735989508,17.634158917898517,19.58310849934425,21.541419349278673,23.4997301992131,1.0,1.0,1.0,1.0,0.0005311418987556913,0.0,0.0,0.0
184.86733466933867,19.664703981775816,23.597644778130977,27.530585574486143,31.463526370841308,17.717350824244214,19.664703981775816,21.631174379953396,23.597644778130977,1.0,1.0,1.0,1.0,0.0010801778920861318,0.0,0.0,0.0
185.64408817635268,19.746263960087276,23.695516752104734,27.64476954412219,31.59402233613965,17.800844515610816,19.746263960087276,21.720890356096007,23.695516752104734,1.0,1.0,1.0,1.0,0.0016434586529775945,0.0,0.0,0.0
186.42084168336672,19.827715868467447,23.793259042160933,27.758802215854423,31.724345389547913,17.884577056220515,19.828395613640343,21.810487455314192,23.793259042160933,1.0,1.0,1.0,1.0,0.0022209525552082787,3.4282575835244106e-05,0.0,0.0
187.19759519038075,19.908076570808422,23.8896918849701,27.871307199131785,31.85292251329347,17.967542640098017,19.919478269219574,21.898884227889262,23.8896918849701,1.0,1.0,1.0,1.0,0.0028058811090301197,0.000572717227131555,0.0,0.0
187.9743486973948,19.988361052911678,23.98603326349401,27.98370547407635,31.981377684658682,18.05079401540783,20.01084678514936,21.987197158202843,23.98603326349401,1.0,1.0,1.0,1.0,0.00340581910671431,0.0011249412684793381,0.0,0.0
188.7511022044088,20.068468751242804,24.082162501491364,28.095856251739928,32.10955000198849,18.134238198374014,20.10239831950876,22.07626567857207,24.082162501491364,1.0,1.0,1.0,1.0,0.004020476275804757,0.0016906904401392416,4.303685714237876e-05,0.0
189.52785571142283,20.147365383924946,24.176838460709938,28.206311537494926,32.235784614279915,18.21680196156151,20.19295466673563,22.17496062600602,24.176838460709938,1.0,1.0,1.0,1.0,0.004642080127824307,0.002262791285209651,0.0005802113776773971,0.0
190.30460921843687,20.226140015769694,24.27136801892363,28.31659602207757,32.361824025231506,18.299628806303705,20.283769864011873,22.273914447195246,24.27136801892363,1.0,1.0,1.0,1.0,0.005279350387175225,0.0028492756500869618,0.0011308691636828104,0.0
191.0813627254509,20.303847083729586,24.364616500475506,28.425385917221423,32.486155333967346,18.381729940542687,20.373759148073027,22.37194468531459,24.373924116126727,1.0,1.0,1.0,1.0,0.005924852278245269,0.0034432915129401762,0.0016885690792094008,0.00038201363239351923
191.8581162324649,18.63854212498741,22.366250549984894,26.093958974982375,29.785201924998624,33.466973645053116,18.63854212498741,20.50239633748615,22.366250549984894,1.0,1.0,1.0,0.9975544308443828,0.9950877071243232,0.0,0.0,0.0
192.63486973947894,18.712779775561447,22.455335730673735,26.197891685786026,29.910113598526717,33.60657568957822,18.712779775561447,20.58405775311759,22.455335730673735,1.0,1.0,1.0,0.9979737081599167,0.9954619304531717,0.0,0.0,0.0
193.41162324649298,18.786981366510577,22.544377639812694,26.301773913114808,30.03515291901786,33.74629889855211,18.786981366510577,20.665679503161634,22.544377639812694,1.0,1.0,1.0,0.9984020006374016,0.9958441930377154,0.0,0.0,0.0
194.18837675350701,18.86114588052329,22.633375056627948,26.405604232732607,30.160323631076643,33.88614654681967,18.86114588052329,20.747260468575618,22.633375056627948,1.0,1.0,1.0,0.9988395603141282,0.996234702780748,0.0,0.0,0.0
194.96513026052102,18.935272271665784,22.72232672599894,26.509381180332095,30.2856292688126,34.0261223172145,18.935272271665784,20.82879949883236,22.72232672599894,1.0,1.0,1.0,0.999286624606078,0.9966336914656271,0.0,0.0,0.0
195.74188376753506,19.00935943508839,22.811231322106064,26.613103209123743,30.41107396572496,34.16622969970019,19.00935943508839,20.910295378597226,22.811231322106064,1.0,1.0,1.0,0.9997434730487772,0.9970413823644345,0.0,0.0,0.0
196.5186372745491,19.083715174725985,22.900458209671182,26.717201244616376,30.533944279561577,34.3070582893782,19.083715174725985,20.992086692198583,22.900458209671182,1.0,1.0,1.0,1.0,0.9974597873556872,0.0,0.0,0.0
197.29539078156313,19.15842491012432,22.990109892149185,26.821794874174046,30.653479856198913,34.44877904550639,19.15842491012432,21.07426740113675,22.990109892149185,1.0,1.0,1.0,1.0,0.9978897712748029,0.0,0.0,0.0
198.07214428857714,19.233112622264944,23.079735146717933,26.926357671170923,30.772980195623905,34.5906869993251,19.233112622264944,21.15642388449144,23.079735146717933,1.0,1.0,1.0,1.0,0.9983295174710352,0.0,0.0,0.0
198.84889779559117,19.307777641080243,23.169333169296294,27.030888697512342,30.892444225728394,34.73278784640908,19.307777641080243,21.23855540518827,23.169333169296294,1.0,1.0,1.0,1.0,0.9987793112916191,0.0,0.0,0.0
