r,r1,r2,r3,r4,n1,n2,n3,n4
17.373873873873872,2.4819819819819817,3.722972972972973,4.963963963963963,6.204954954954956,0.0,0.0,0.0,0.0
17.573573573573572,2.5105105105105103,3.7657657657657655,5.021021021021021,6.276276276276276,0.0,0.0,0.0,0.0
17.773273273273272,2.539039039039039,3.8085585585585586,5.078078078078078,6.347597597597596,0.0,0.0,0.0,0.0
17.972972972972972,2.5675675675675675,3.8513513513513513,5.135135135135135,6.4189189189189175,0.0,0.0,0.0,0.0
18.17267267267267,2.596096096096096,3.894144144144144,5.192192192192192,6.490240240240239,0.0,0.0,0.0,0.0
18.37237237237237,2.6246246246246248,3.936936936936937,5.2492492492492495,6.561561561561561,0.0,0.0,0.0,0.0
18.57207207207207,2.6531531531531534,3.97972972972973,5.306306306306307,6.632882882882881,0.0,0.0,0.0,0.0
18.77177177177177,2.6816816816816815,4.0225225225225225,5.363363363363363,6.704204204204205,0.0,0.0,0.0,0.0
18.97147147147147,2.71021021021021,4.065315315315315,5.42042042042042,6.775525525525525,0.0,0.0,0.0,0.0
19.17117117117117,2.7387387387387387,4.108108108108108,5.4774774774774775,6.846846846846845,0.0,0.0,0.0,0.0
19.37087087087087,2.7672672672672673,4.150900900900901,5.534534534534535,6.918168168168167,0.0,0.0,0.0,0.0
19.57057057057057,2.795795795795796,4.193693693693693,5.591591591591592,6.989489489489489,0.0,0.0,0.0,0.0
19.77027027027027,2.8243243243243246,4.236486486486487,5.648648648648649,7.060810810810807,0.0,0.0,0.0,0.0
19.96996996996997,2.852852852852853,4.2792792792792795,5.705705705705706,7.132132132132132,0.0,0.0,0.0,0.0
20.16966966966967,2.881381381381382,4.322072072072072,5.762762762762764,7.203453453453454,0.0,0.0,0.0,0.0
20.36936936936937,2.9099099099099095,4.364864864864865,5.819819819819819,7.274774774774776,0.0,0.0,0.0,0.0
20.56906906906907,2.938438438438438,4.407657657657658,5.876876876876876,7.346096096096096,0.0,0.0,0.0,0.0
20.76876876876877,2.9669669669669667,4.45045045045045,5.933933933933933,7.4174174174174174,0.0,0.0,0.0,0.0
20.96846846846847,2.9954954954954953,4.493243243243244,5.990990990990991,7.488738738738741,0.0,0.0,0.0,0.0
21.16816816816817,3.0240240240240244,4.536036036036037,6.048048048048049,7.5600600600600565,0.0,0.0,0.0,0.0
21.36786786786787,3.052552552552553,4.578828828828829,6.105105105105106,7.631381381381382,0.0,0.0,0.0,0.0
21.56756756756757,3.0810810810810816,4.621621621621622,6.162162162162163,7.7027027027027035,0.0,0.0,0.0,0.0
21.76726726726727,3.10960960960961,4.664414414414415,6.21921921921922,7.7740240240240235,0.0,0.0,0.0,0.0
21.966966966966968,3.138138138138138,4.707207207207207,6.276276276276276,7.845345345345345,0.0,0.0,0.0,0.0
22.166666666666668,3.1666666666666665,4.75,6.333333333333333,7.916666666666667,0.0,0.0,0.0,0.0
22.366366366366364,3.1951951951951947,4.792792792792792,6.390390390390389,7.98798798798799,0.0,0.0,0.0,0.0
22.566066066066064,3.2237237237237233,4.835585585585585,6.447447447447447,8.05930930930931,0.0,0.0,0.0,0.0
22.765765765765764,3.252252252252252,4.878378378378378,6.504504504504504,8.13063063063063,0.0,0.0,0.0,0.0
22.965465465465464,3.2807807807807805,4.921171171171171,6.561561561561561,8.201951951951951,0.0,0.0,0.0,0.0
23.165165165165163,3.309309309309309,4.963963963963963,6.618618618618618,8.273273273273272,0.0,0.0,0.0,0.0
23.364864864864863,3.3378378378378377,5.006756756756756,6.675675675675675,8.344594594594593,0.0,0.0,0.0,0.0
23.564564564564563,3.3663663663663663,5.04954954954955,6.732732732732733,8.415915915915914,0.0,0.0,0.0,0.0
23.764264264264263,3.3948948948948945,5.092342342342342,6.789789789789789,8.487237237237238,0.0,0.0,0.0,0.0
23.963963963963963,3.423423423423423,5.135135135135135,6.846846846846846,8.558558558558559,0.0,0.0,0.0,0.0
24.163663663663662,3.4519519519519517,5.177927927927928,6.903903903903903,8.62987987987988,0.0,0.0,0.0,0.0
24.363363363363362,3.4804804804804803,5.2207207207207205,6.960960960960961,8.7012012012012,0.0,0.0,0.0,0.0
24.563063063063062,3.509009009009009,5.263513513513513,7.018018018018018,8.772522522522522,0.0,0.0,0.0,0.0
24.762762762762762,3.5375375375375375,5.306306306306307,7.075075075075075,8.84384384384384,0.0,0.0,0.0,0.0
24.96246246246246,3.566066066066066,5.349099099099099,7.132132132132132,8.915165165165163,0.0,0.0,0.0,0.0
25.16216216216216,3.5945945945945943,5.391891891891892,7.189189189189189,8.986486486486488,0.0,0.0,0.0,0.0
25.36186186186186,3.623123123123123,5.434684684684685,7.246246246246246,9.05780780780781,0.0,0.0,0.0,0.0
25.56156156156156,3.6516516516516515,5.4774774774774775,7.303303303303303,9.12912912912913,0.0,0.0,0.0,0.0
25.76126126126126,3.68018018018018,5.52027027027027,7.36036036036036,9.20045045045045,0.0,0.0,0.0,0.0
25.96096096096096,3.7087087087087087,5.563063063063064,7.4174174174174174,9.271771771771768,0.0,0.0,0.0,0.0
